time,o,h,l,c,volume,complete
2025-04-11 16:40:00,1.129,1.12972,1.12883,1.1295,1417,True
2025-04-11 16:45:00,1.12949,1.13044,1.12944,1.13011,1213,True
2025-04-11 16:50:00,1.1301,1.13067,1.12973,1.13046,1149,True
2025-04-11 16:55:00,1.13045,1.1307,1.1299,1.1306,1313,True
2025-04-11 17:00:00,1.13058,1.1312,1.13026,1.13101,1463,True
2025-04-11 17:05:00,1.131,1.13162,1.13086,1.13152,1281,True
2025-04-11 17:10:00,1.13153,1.1317,1.13115,1.13146,1143,True
2025-04-11 17:15:00,1.13146,1.13175,1.131,1.13108,897,True
2025-04-11 17:20:00,1.13108,1.1313,1.13056,1.1312,1160,True
2025-04-11 17:25:00,1.1312,1.13141,1.13078,1.1311,746,True
2025-04-11 17:30:00,1.13109,1.13115,1.13041,1.13092,1234,True
2025-04-11 17:35:00,1.13093,1.13263,1.13078,1.13262,1554,True
2025-04-11 17:40:00,1.13263,1.13272,1.13118,1.13158,2546,True
2025-04-11 17:45:00,1.13158,1.13194,1.1304,1.13056,1456,True
2025-04-11 17:50:00,1.13058,1.13148,1.1305,1.13089,1227,True
2025-04-11 17:55:00,1.13091,1.13095,1.12822,1.12855,1832,True
2025-04-11 18:00:00,1.12854,1.12997,1.12844,1.12994,1932,True
2025-04-11 18:05:00,1.12994,1.13008,1.12952,1.12967,1642,True
2025-04-11 18:10:00,1.12969,1.13042,1.1294,1.12966,1370,True
2025-04-11 18:15:00,1.12966,1.1305,1.12932,1.13048,1083,True
2025-04-11 18:20:00,1.13047,1.13118,1.1302,1.1309,1457,True
2025-04-11 18:25:00,1.13089,1.13142,1.13055,1.13106,1148,True
2025-04-11 18:30:00,1.13104,1.13198,1.13104,1.13192,1108,True
2025-04-11 18:35:00,1.13191,1.13217,1.13036,1.13058,1252,True
2025-04-11 18:40:00,1.13058,1.13088,1.12971,1.13086,1506,True
2025-04-11 18:45:00,1.13083,1.13124,1.1304,1.13122,1003,True
2025-04-11 18:50:00,1.13123,1.13129,1.13031,1.13064,1264,True
2025-04-11 18:55:00,1.13064,1.13157,1.13048,1.13126,1257,True
2025-04-11 19:00:00,1.13126,1.13197,1.13094,1.13188,1054,True
2025-04-11 19:05:00,1.1319,1.13264,1.13182,1.13244,991,True
2025-04-11 19:10:00,1.13247,1.13255,1.13174,1.13204,928,True
2025-04-11 19:15:00,1.13205,1.13316,1.13184,1.13299,856,True
2025-04-11 19:20:00,1.13296,1.1337,1.13274,1.1336,907,True
2025-04-11 19:25:00,1.13362,1.13374,1.13308,1.13349,969,True
2025-04-11 19:30:00,1.1335,1.1337,1.13286,1.13366,724,True
2025-04-11 19:35:00,1.13366,1.13417,1.13341,1.13341,714,True
2025-04-11 19:40:00,1.13342,1.13389,1.1334,1.13376,603,True
2025-04-11 19:45:00,1.13378,1.13378,1.13333,1.1337,753,True
2025-04-11 19:50:00,1.1337,1.13396,1.13322,1.13393,901,True
2025-04-11 19:55:00,1.1339,1.1344,1.13386,1.13419,1210,True
2025-04-11 20:00:00,1.13418,1.13435,1.13365,1.13434,722,True
2025-04-11 20:05:00,1.1343,1.13464,1.13428,1.13457,276,True
2025-04-11 20:10:00,1.13458,1.1349,1.13454,1.13484,422,True
2025-04-11 20:15:00,1.13483,1.13495,1.1347,1.13472,239,True
2025-04-11 20:20:00,1.13471,1.13507,1.13465,1.13506,454,True
2025-04-11 20:25:00,1.13506,1.13506,1.13482,1.13493,452,True
2025-04-11 20:30:00,1.13494,1.13533,1.13486,1.13503,419,True
2025-04-11 20:35:00,1.13502,1.13503,1.13426,1.13476,435,True
2025-04-11 20:40:00,1.13476,1.13507,1.1345,1.1349,709,True
2025-04-11 20:45:00,1.13489,1.13536,1.13468,1.13514,794,True
2025-04-11 20:50:00,1.13509,1.13531,1.13487,1.13514,720,True
2025-04-11 20:55:00,1.13512,1.13617,1.13508,1.136,1222,True
